experiment,member,i_node,j_node,stress_ksi,ui_x_in,ui_y_in,uj_x_in,uj_y_in,mass_lbm,status,provided_weight_lbm,computed_weight_lbm,weight_diff_lbm,weight_mismatch_flag,stress_violation_amount_ksi,displacement_violation_amount_in
Gellatly and Berke,7,5,4,16.378109307772448,0.0,0.0,-0.3535332146607512,-1.5327570848203675,5112.624204299145,all constraints satisfied,5112.0,5112.624204299145,0.6242042991452763,False,0.0,0.0
Gellatly and Berke,8,6,3,-6.577465094764486,0.0,0.0,0.233452303360292,-0.707029790183335,5112.624204299145,all constraints satisfied,5112.0,5112.624204299145,0.6242042991452763,False,0.0,0.0
Gellatly and Berke,9,3,2,6.4163296158510414,0.233452303360292,-0.707029790183335,-0.584502951141262,-1.9869607770261641,5112.624204299145,all constraints satisfied,5112.0,5112.624204299145,0.6242042991452763,False,0.0,0.0
Gellatly and Berke,10,4,1,1.228750883643842,-0.3535332146607512,-1.5327570848203675,0.2021734124006051,-1.999993648259367,5112.624204299145,all constraints satisfied,5112.0,5112.624204299145,0.6242042991452763,False,0.0,0.0
Schimit and Miura,1,5,3,6.60906292054191,0.0,0.0,0.23792626513950876,-0.7301082148961978,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Schimit and Miura,2,3,1,0.0014177788642012283,0.23792626513950876,-0.7301082148961978,0.23797730517862,-1.99981264069207,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Schimit and Miura,3,6,4,-8.25869614180367,0.0,0.0,-0.2973130611049321,-1.4643558057883148,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Schimit and Miura,4,4,2,-6.788830742674759,-0.2973130611049321,-1.4643558057883148,-0.5417109678412234,-1.999985427613465,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Schimit and Miura,5,3,4,20.395766413669918,0.23792626513950876,-0.7301082148961978,-0.2973130611049321,-1.4643558057883148,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Schimit and Miura,6,1,2,0.004799636705416561,0.23797730517862,-1.99981264069207,-0.5417109678412234,-1.999985427613465,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Schimit and Miura,7,5,4,16.20892700949143,0.0,0.0,-0.2973130611049321,-1.4643558057883148,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Schimit and Miura,8,6,3,-6.835860413287347,0.0,0.0,0.23792626513950876,-0.7301082148961978,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Schimit and Miura,9,3,2,6.808888607451877,0.23792626513950876,-0.7301082148961978,-0.5417109678412234,-1.999985427613465,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Schimit and Miura,10,4,1,-0.002312064169488347,-0.2973130611049321,-1.4643558057883148,0.23797730517862,-1.99981264069207,5098.143443390909,all constraints satisfied,5107.3,5098.143443390909,9.15655660909124,True,0.0,0.0
Ghasemi et al.,1,5,3,7.849091681102344,0.0,0.0,0.2825673005196844,-0.7674631028311428,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Ghasemi et al.,2,3,1,0.060306159952255856,0.2825673005196844,-0.7674631028311428,0.2847383222779656,-2.011508602564257,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Ghasemi et al.,3,6,4,-7.969532034013544,0.0,0.0,-0.28690315322448756,-1.4343808739927915,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Ghasemi et al.,4,4,2,-6.115805910003991,-0.28690315322448756,-1.4343808739927915,-0.5070721659846312,-2.013679624322538,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Ghasemi et al.,5,3,4,18.52549364337913,0.2825673005196844,-0.7674631028311428,-0.28690315322448756,-1.4343808739927915,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Ghasemi et al.,6,1,2,0.060306159952252775,0.2847383222779656,-2.011508602564257,-0.5070721659846312,-2.013679624322538,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Ghasemi et al.,7,5,4,15.937190566226445,0.0,0.0,-0.28690315322448756,-1.4343808739927915,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Ghasemi et al.,8,6,3,-6.734663920992479,0.0,0.0,0.2825673005196844,-0.7674631028311428,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Ghasemi et al.,9,3,2,6.341347985931659,0.2825673005196844,-0.7674631028311428,-0.5070721659846312,-2.013679624322538,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Ghasemi et al.,10,4,1,-0.07619795929183218,-0.28690315322448756,-1.4343808739927915,0.2847383222779656,-2.011508602564257,5095.636806909005,displacement violated (+0.013680 in),5095.65,5095.636806909005,0.01319309099471866,False,0.0,0.013679624322537887
Schimit and Farshi,1,5,3,6.045565915961073,0.0,0.0,0.21764037297459862,-0.7189774374142535,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Schimit and Farshi,2,3,1,0.03826034904718297,0.21764037297459862,-0.7189774374142535,0.2190177455402972,-1.9984436439523892,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Schimit and Farshi,3,6,4,-8.156827712184228,0.0,0.0,-0.2936457976386322,-1.4818843028477566,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Schimit and Farshi,4,4,2,-7.012354415504574,-0.2936457976386322,-1.4818843028477566,-0.5460905565967968,-1.9998210165180874,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Schimit and Farshi,5,3,4,21.191857373152867,0.21764037297459862,-0.7189774374142535,-0.2936457976386322,-1.4818843028477566,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Schimit and Farshi,6,1,2,0.038260349047173715,0.2190177455402972,-1.9984436439523892,-0.5460905565967968,-1.9998210165180874,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Schimit and Farshi,7,5,4,16.50331257234895,0.0,0.0,-0.2936457976386322,-1.4818843028477566,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Schimit and Farshi,8,6,3,-6.963014783884096,0.0,0.0,0.21764037297459862,-0.7189774374142535,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Schimit and Farshi,9,3,2,7.182120132394977,0.21764037297459862,-0.7189774374142535,-0.5460905565967968,-1.9998210165180874,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Schimit and Farshi,10,4,1,-0.054108304523654685,-0.2936457976386322,-1.4818843028477566,0.2190177455402972,-1.9984436439523892,5091.569965590015,all constraints satisfied,5089.0,5091.569965590015,2.569965590015272,True,0.0,0.0
Dobbs and Nelson,1,5,3,6.639791475823719,0.0,0.0,0.23903249312965388,-0.7365675247051611,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Dobbs and Nelson,2,3,1,-1.0689103734349836,0.23903249312965388,-0.7365675247051611,0.20055171968599447,-1.9999689649384356,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Dobbs and Nelson,3,6,4,-8.47944868988307,0.0,0.0,-0.3052601528357905,-1.60299715580591,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Dobbs and Nelson,4,4,2,-6.488649924639843,-0.3052601528357905,-1.60299715580591,-0.5388515501228248,-1.9816447871081218,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Dobbs and Nelson,5,3,4,24.06748975279858,0.23903249312965388,-0.7365675247051611,-0.3052601528357905,-1.60299715580591,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Dobbs and Nelson,6,1,2,-0.5090049397309393,0.20055171968599447,-1.9999689649384356,-0.5388515501228248,-1.9816447871081218,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Dobbs and Nelson,7,5,4,18.024125041251658,0.0,0.0,-0.3052601528357905,-1.60299715580591,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Dobbs and Nelson,8,6,3,-6.910208771882044,0.0,0.0,0.23903249312965388,-0.7365675247051611,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Dobbs and Nelson,9,3,2,6.488794710423359,0.23903249312965388,-0.7365675247051611,-0.5388515501228248,-1.9816447871081218,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Dobbs and Nelson,10,4,1,1.5116675470730436,-0.3052601528357905,-1.60299715580591,0.20055171968599447,-1.9999689649384356,5080.041105741823,all constraints satisfied,5080.0,5080.041105741823,0.041105741823230346,False,0.0,0.0
Rizzi,1,5,3,6.574735050907591,0.0,0.0,0.23669046183267325,-0.7325810098181208,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Rizzi,2,3,1,-0.1267574149052981,0.23669046183267325,-0.7325810098181208,0.23212719489608252,-1.982330424275232,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Rizzi,3,6,4,-8.27073690776965,0.0,0.0,-0.2977465286797074,-1.4653635686803526,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Rizzi,4,4,2,-6.788344243636091,-0.2977465286797074,-1.4653635686803526,-0.5421269214506067,-1.977767157338641,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Rizzi,5,3,4,20.355071079506438,0.23669046183267325,-0.7325810098181208,-0.2977465286797074,-1.4653635686803526,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Rizzi,6,1,2,-0.1267574149053035,0.23212719489608252,-1.982330424275232,-0.5421269214506067,-1.977767157338641,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Rizzi,7,5,4,16.216903333342295,0.0,0.0,-0.2977465286797074,-1.4653635686803526,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Rizzi,8,6,3,-6.887368722020104,0.0,0.0,0.23669046183267325,-0.7325810098181208,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Rizzi,9,3,2,6.477343947739451,0.23669046183267325,-0.7325810098181208,-0.5421269214506067,-1.977767157338641,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Rizzi,10,4,1,0.17926205529042502,-0.2977465286797074,-1.4653635686803526,0.23212719489608252,-1.982330424275232,5127.61794983903,all constraints satisfied,5061.6,5127.61794983903,66.01794983902982,True,0.0,0.0
Haug and Arora,1,5,3,6.747146269948216,0.0,0.0,0.24289726571813575,-0.7358435970272621,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haug and Arora,2,3,1,-1.3147255255998427,0.24289726571813575,-0.7358435970272621,0.1955671467965414,-1.999988701108218,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haug and Arora,3,6,4,-8.48055557133218,0.0,0.0,-0.3053000005679585,-1.6329913459190184,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haug and Arora,4,4,2,-6.55053464297789,-0.3053000005679585,-1.6329913459190184,-0.5411192477151625,-1.9914913727560466,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haug and Arora,5,3,4,24.920770802548788,0.24289726571813575,-0.7358435970272621,-0.3053000005679585,-1.6329913459190184,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haug and Arora,6,1,2,-0.2360368986714286,0.1955671467965414,-1.999988701108218,-0.5411192477151625,-1.9914913727560466,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haug and Arora,7,5,4,18.440157574320278,0.0,0.0,-0.3053000005679585,-1.6329913459190184,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haug and Arora,8,6,3,-6.846476823737866,0.0,0.0,0.24289726571813575,-0.7358435970272621,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haug and Arora,9,3,2,6.5504341985484205,0.24289726571813575,-0.7358435970272621,-0.5411192477151625,-1.9914913727560466,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haug and Arora,10,4,1,1.8593026691013976,-0.3053000005679585,-1.6329913459190184,0.1955671467965414,-1.999988701108218,5061.662500557817,all constraints satisfied,5060.92,5061.662500557817,0.7425005578170385,False,0.0,0.0
Haftka and Grdal,1,5,3,6.639307967940835,0.0,0.0,0.23901508684587003,-0.7357025445071275,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Haftka and Grdal,2,3,1,-1.3140837351212524,0.23901508684587003,-0.7357025445071275,0.19170807238150495,-1.9999648523589333,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Haftka and Grdal,3,6,4,-8.507255207691625,0.0,0.0,-0.30626118747689846,-1.6358000354023003,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Haftka and Grdal,4,4,2,-6.578936161203157,-0.30626118747689846,-1.6358000354023003,-0.5431028892802121,-1.9913791873018796,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Haftka and Grdal,5,3,4,25.00270808042147,0.23901508684587003,-0.7357025445071275,-0.30626118747689846,-1.6358000354023003,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Haftka and Grdal,6,1,2,-0.23849069602926987,0.19170807238150495,-1.9999648523589333,-0.5431028892802121,-1.9913791873018796,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Haftka and Grdal,7,5,4,18.46581733229725,0.0,0.0,-0.30626118747689846,-1.6358000354023003,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Haftka and Grdal,8,6,3,-6.898436911961908,0.0,0.0,0.23901508684587003,-0.7357025445071275,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Haftka and Grdal,9,3,2,6.577203703731529,0.23901508684587003,-0.7357025445071275,-0.5431028892802121,-1.9913791873018796,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Haftka and Grdal,10,4,1,1.858395040302371,-0.30626118747689846,-1.6358000354023003,0.19170807238150495,-1.9999648523589333,5060.926196678742,stress violated (+0.002708 ksi),5060.8,5060.926196678742,0.12619667874150764,False,0.0027080804214705267,0.0
Adeli and Kamal,1,5,3,6.468758428295377,0.0,0.0,0.23287530341863358,-0.716892291478723,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
Adeli and Kamal,2,3,1,-0.3586637312466942,0.23287530341863358,-0.716892291478723,0.2199634090937526,-2.019486132586272,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
Adeli and Kamal,3,6,4,-8.018549142511992,0.0,0.0,-0.2886677691304317,-1.5473753065024374,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
Adeli and Kamal,4,4,2,-6.500056294550012,-0.2886677691304317,-1.5473753065024374,-0.5226697957342321,-2.0065742382613907,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
Adeli and Kamal,5,3,4,23.06897263954762,0.23287530341863358,-0.716892291478723,-0.2886677691304317,-1.5473753065024374,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
Adeli and Kamal,6,1,2,-0.3586637312466988,0.2199634090937526,-2.019486132586272,-0.5226697957342321,-2.0065742382613907,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
Adeli and Kamal,7,5,4,17.482049130166747,0.0,0.0,-0.2886677691304317,-1.5473753065024374,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
Adeli and Kamal,8,6,3,-6.722458167501241,0.0,0.0,0.23287530341863358,-0.716892291478723,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
Adeli and Kamal,9,3,2,7.418567328191695,0.23287530341863358,-0.716892291478723,-0.5226697957342321,-2.0065742382613907,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
Adeli and Kamal,10,4,1,0.5072271130604159,-0.2886677691304317,-1.5473753065024374,0.2199634090937526,-2.019486132586272,5052.628048727968,displacement violated (+0.019486 in),5052.0,5052.628048727968,0.6280487279682347,False,0.0,0.019486132586271854
El-Sayed and Jang,1,5,3,6.169939725752834,0.0,0.0,0.222117830127102,-0.7255779108063403,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
El-Sayed and Jang,2,3,1,-2.694536091232535,0.222117830127102,-0.7255779108063403,0.12511453084273075,-2.0131237174902306,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
El-Sayed and Jang,3,6,4,-8.623262730858027,0.0,0.0,-0.310437458310889,-1.851938491222399,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
El-Sayed and Jang,4,4,2,-7.0881841940565,-0.310437458310889,-1.851938491222399,-0.565612089296923,-1.9999974253001938,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
El-Sayed and Jang,5,3,4,31.28779390044608,0.222117830127102,-0.7255779108063403,-0.310437458310889,-1.851938491222399,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
El-Sayed and Jang,6,1,2,-0.3646192275010223,0.12511453084273075,-2.0131237174902306,-0.565612089296923,-1.9999974253001938,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
El-Sayed and Jang,7,5,4,21.409736568215422,0.0,0.0,-0.310437458310889,-1.851938491222399,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
El-Sayed and Jang,8,6,3,-6.992501120544976,0.0,0.0,0.222117830127102,-0.7255779108063403,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
El-Sayed and Jang,9,3,2,6.759577709303169,0.222117830127102,-0.7255779108063403,-0.565612089296923,-1.9999974253001938,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
El-Sayed and Jang,10,4,1,3.8106494845248378,-0.310437458310889,-1.851938491222399,0.12511453084273075,-2.0131237174902306,5013.249272119764,"both violated (stress +6.287794 ksi, disp +0.013124 in)",5013.24,5013.249272119764,0.009272119764318631,False,6.287793900446079,0.013123717490230558
